mission_id,profile,geometry_params,drone_preset,wind_profile,wind_direction_deg,wind_speed_min,wind_speed_max,waypoint_file,n_waypoints,validation,status
mission_00238,rectangle,"[100, 30, 1]",dynamic,gusty,45,3.0,10.0,mission_00238.waypoints,7,OK,pending
mission_00239,rectangle,"[100, 30, 1]",dynamic,gusty,90,3.0,10.0,mission_00239.waypoints,7,OK,pending
mission_00240,rectangle,"[100, 30, 1]",dynamic,gusty,135,3.0,10.0,mission_00240.waypoints,7,OK,pending
mission_00241,rectangle,"[100, 30, 1]",fast,calm,0,0.0,1.0,mission_00241.waypoints,7,OK,pending
mission_00242,rectangle,"[100, 30, 1]",fast,calm,45,0.0,1.0,mission_00242.waypoints,7,OK,pending
mission_00243,rectangle,"[100, 30, 1]",fast,calm,90,0.0,1.0,mission_00243.waypoints,7,OK,pending
mission_00244,rectangle,"[100, 30, 1]",fast,calm,135,0.0,1.0,mission_00244.waypoints,7,OK,pending
mission_00245,rectangle,"[100, 30, 1]",fast,light,0,2.0,4.0,mission_00245.waypoints,7,OK,pending
mission_00246,rectangle,"[100, 30, 1]",fast,light,45,2.0,4.0,mission_00246.waypoints,7,OK,pending
mission_00247,rectangle,"[100, 30, 1]",fast,light,90,2.0,4.0,mission_00247.waypoints,7,OK,pending
mission_00248,rectangle,"[100, 30, 1]",fast,light,135,2.0,4.0,mission_00248.waypoints,7,OK,pending
mission_00249,rectangle,"[100, 30, 1]",fast,moderate,0,5.0,8.0,mission_00249.waypoints,7,OK,pending
mission_00250,rectangle,"[100, 30, 1]",fast,moderate,45,5.0,8.0,mission_00250.waypoints,7,OK,pending
mission_00251,rectangle,"[100, 30, 1]",fast,moderate,90,5.0,8.0,mission_00251.waypoints,7,OK,pending
mission_00252,rectangle,"[100, 30, 1]",fast,moderate,135,5.0,8.0,mission_00252.waypoints,7,OK,pending
mission_00253,rectangle,"[100, 30, 1]",fast,gusty,0,3.0,10.0,mission_00253.waypoints,7,OK,pending
mission_00254,rectangle,"[100, 30, 1]",fast,gusty,45,3.0,10.0,mission_00254.waypoints,7,OK,pending
mission_00255,rectangle,"[100, 30, 1]",fast,gusty,90,3.0,10.0,mission_00255.waypoints,7,OK,pending
mission_00256,rectangle,"[100, 30, 1]",fast,gusty,135,3.0,10.0,mission_00256.waypoints,7,OK,pending
mission_00257,rectangle,"[100, 30, 2]",conservative,calm,0,0.0,1.0,mission_00257.waypoints,11,OK,pending
mission_00258,rectangle,"[100, 30, 2]",conservative,calm,45,0.0,1.0,mission_00258.waypoints,11,OK,pending
mission_00259,rectangle,"[100, 30, 2]",conservative,calm,90,0.0,1.0,mission_00259.waypoints,11,OK,pending
mission_00260,rectangle,"[100, 30, 2]",conservative,calm,135,0.0,1.0,mission_00260.waypoints,11,OK,pending
mission_00261,rectangle,"[100, 30, 2]",conservative,light,0,2.0,4.0,mission_00261.waypoints,11,OK,pending
mission_00262,rectangle,"[100, 30, 2]",conservative,light,45,2.0,4.0,mission_00262.waypoints,11,OK,pending
mission_00263,rectangle,"[100, 30, 2]",conservative,light,90,2.0,4.0,mission_00263.waypoints,11,OK,pending
mission_00264,rectangle,"[100, 30, 2]",conservative,light,135,2.0,4.0,mission_00264.waypoints,11,OK,pending
mission_00265,rectangle,"[100, 30, 2]",conservative,moderate,0,5.0,8.0,mission_00265.waypoints,11,OK,pending
mission_00266,rectangle,"[100, 30, 2]",conservative,moderate,45,5.0,8.0,mission_00266.waypoints,11,OK,pending
mission_00267,rectangle,"[100, 30, 2]",conservative,moderate,90,5.0,8.0,mission_00267.waypoints,11,OK,pending
mission_00268,rectangle,"[100, 30, 2]",conservative,moderate,135,5.0,8.0,mission_00268.waypoints,11,OK,pending
mission_00269,rectangle,"[100, 30, 2]",conservative,gusty,0,3.0,10.0,mission_00269.waypoints,11,OK,pending
mission_00270,rectangle,"[100, 30, 2]",conservative,gusty,45,3.0,10.0,mission_00270.waypoints,11,OK,pending
mission_00271,rectangle,"[100, 30, 2]",conservative,gusty,90,3.0,10.0,mission_00271.waypoints,11,OK,pending
mission_00272,rectangle,"[100, 30, 2]",conservative,gusty,135,3.0,10.0,mission_00272.waypoints,11,OK,pending
mission_00273,rectangle,"[100, 30, 2]",standard,calm,0,0.0,1.0,mission_00273.waypoints,11,OK,pending
mission_00274,rectangle,"[100, 30, 2]",standard,calm,45,0.0,1.0,mission_00274.waypoints,11,OK,pending
mission_00275,rectangle,"[100, 30, 2]",standard,calm,90,0.0,1.0,mission_00275.waypoints,11,OK,pending
mission_00276,rectangle,"[100, 30, 2]",standard,calm,135,0.0,1.0,mission_00276.waypoints,11,OK,pending
mission_00277,rectangle,"[100, 30, 2]",standard,light,0,2.0,4.0,mission_00277.waypoints,11,OK,pending
mission_00278,rectangle,"[100, 30, 2]",standard,light,45,2.0,4.0,mission_00278.waypoints,11,OK,pending
mission_00279,rectangle,"[100, 30, 2]",standard,light,90,2.0,4.0,mission_00279.waypoints,11,OK,pending
mission_00280,rectangle,"[100, 30, 2]",standard,light,135,2.0,4.0,mission_00280.waypoints,11,OK,pending
mission_00281,rectangle,"[100, 30, 2]",standard,moderate,0,5.0,8.0,mission_00281.waypoints,11,OK,pending
mission_00282,rectangle,"[100, 30, 2]",standard,moderate,45,5.0,8.0,mission_00282.waypoints,11,OK,pending
mission_00283,rectangle,"[100, 30, 2]",standard,moderate,90,5.0,8.0,mission_00283.waypoints,11,OK,pending
mission_00284,rectangle,"[100, 30, 2]",standard,moderate,135,5.0,8.0,mission_00284.waypoints,11,OK,pending
mission_00285,rectangle,"[100, 30, 2]",standard,gusty,0,3.0,10.0,mission_00285.waypoints,11,OK,pending
mission_00286,rectangle,"[100, 30, 2]",standard,gusty,45,3.0,10.0,mission_00286.waypoints,11,OK,pending
mission_00287,rectangle,"[100, 30, 2]",standard,gusty,90,3.0,10.0,mission_00287.waypoints,11,OK,pending
mission_00288,rectangle,"[100, 30, 2]",standard,gusty,135,3.0,10.0,mission_00288.waypoints,11,OK,pending
mission_00289,rectangle,"[100, 30, 2]",dynamic,calm,0,0.0,1.0,mission_00289.waypoints,11,OK,pending
mission_00290,rectangle,"[100, 30, 2]",dynamic,calm,45,0.0,1.0,mission_00290.waypoints,11,OK,pending
mission_00291,rectangle,"[100, 30, 2]",dynamic,calm,90,0.0,1.0,mission_00291.waypoints,11,OK,pending
mission_00292,rectangle,"[100, 30, 2]",dynamic,calm,135,0.0,1.0,mission_00292.waypoints,11,OK,pending
mission_00293,rectangle,"[100, 30, 2]",dynamic,light,0,2.0,4.0,mission_00293.waypoints,11,OK,pending
mission_00294,rectangle,"[100, 30, 2]",dynamic,light,45,2.0,4.0,mission_00294.waypoints,11,OK,pending
mission_00295,rectangle,"[100, 30, 2]",dynamic,light,90,2.0,4.0,mission_00295.waypoints,11,OK,pending
mission_00296,rectangle,"[100, 30, 2]",dynamic,light,135,2.0,4.0,mission_00296.waypoints,11,OK,pending
mission_00297,rectangle,"[100, 30, 2]",dynamic,moderate,0,5.0,8.0,mission_00297.waypoints,11,OK,pending
mission_00298,rectangle,"[100, 30, 2]",dynamic,moderate,45,5.0,8.0,mission_00298.waypoints,11,OK,pending
mission_00299,rectangle,"[100, 30, 2]",dynamic,moderate,90,5.0,8.0,mission_00299.waypoints,11,OK,pending
mission_00300,rectangle,"[100, 30, 2]",dynamic,moderate,135,5.0,8.0,mission_00300.waypoints,11,OK,pending
mission_00301,rectangle,"[100, 30, 2]",dynamic,gusty,0,3.0,10.0,mission_00301.waypoints,11,OK,pending
mission_00302,rectangle,"[100, 30, 2]",dynamic,gusty,45,3.0,10.0,mission_00302.waypoints,11,OK,pending
mission_00303,rectangle,"[100, 30, 2]",dynamic,gusty,90,3.0,10.0,mission_00303.waypoints,11,OK,pending
mission_00304,rectangle,"[100, 30, 2]",dynamic,gusty,135,3.0,10.0,mission_00304.waypoints,11,OK,pending
mission_00305,rectangle,"[100, 30, 2]",fast,calm,0,0.0,1.0,mission_00305.waypoints,11,OK,pending
mission_00306,rectangle,"[100, 30, 2]",fast,calm,45,0.0,1.0,mission_00306.waypoints,11,OK,pending
mission_00307,rectangle,"[100, 30, 2]",fast,calm,90,0.0,1.0,mission_00307.waypoints,11,OK,pending
mission_00308,rectangle,"[100, 30, 2]",fast,calm,135,0.0,1.0,mission_00308.waypoints,11,OK,pending
mission_00309,rectangle,"[100, 30, 2]",fast,light,0,2.0,4.0,mission_00309.waypoints,11,OK,pending
mission_00310,rectangle,"[100, 30, 2]",fast,light,45,2.0,4.0,mission_00310.waypoints,11,OK,pending
mission_00311,rectangle,"[100, 30, 2]",fast,light,90,2.0,4.0,mission_00311.waypoints,11,OK,pending
mission_00312,rectangle,"[100, 30, 2]",fast,light,135,2.0,4.0,mission_00312.waypoints,11,OK,pending
mission_00313,rectangle,"[100, 30, 2]",fast,moderate,0,5.0,8.0,mission_00313.waypoints,11,OK,pending
mission_00314,rectangle,"[100, 30, 2]",fast,moderate,45,5.0,8.0,mission_00314.waypoints,11,OK,pending
mission_00315,rectangle,"[100, 30, 2]",fast,moderate,90,5.0,8.0,mission_00315.waypoints,11,OK,pending
mission_00316,rectangle,"[100, 30, 2]",fast,moderate,135,5.0,8.0,mission_00316.waypoints,11,OK,pending
mission_00317,rectangle,"[100, 30, 2]",fast,gusty,0,3.0,10.0,mission_00317.waypoints,11,OK,pending
mission_00318,rectangle,"[100, 30, 2]",fast,gusty,45,3.0,10.0,mission_00318.waypoints,11,OK,pending
mission_00319,rectangle,"[100, 30, 2]",fast,gusty,90,3.0,10.0,mission_00319.waypoints,11,OK,pending
mission_00320,rectangle,"[100, 30, 2]",fast,gusty,135,3.0,10.0,mission_00320.waypoints,11,OK,pending
mission_00321,rectangle,"[100, 30, 3]",conservative,calm,0,0.0,1.0,mission_00321.waypoints,15,OK,pending
mission_00322,rectangle,"[100, 30, 3]",conservative,calm,45,0.0,1.0,mission_00322.waypoints,15,OK,pending
mission_00323,rectangle,"[100, 30, 3]",conservative,calm,90,0.0,1.0,mission_00323.waypoints,15,OK,pending
mission_00324,rectangle,"[100, 30, 3]",conservative,calm,135,0.0,1.0,mission_00324.waypoints,15,OK,pending
mission_00325,rectangle,"[100, 30, 3]",conservative,light,0,2.0,4.0,mission_00325.waypoints,15,OK,pending
mission_00326,rectangle,"[100, 30, 3]",conservative,light,45,2.0,4.0,mission_00326.waypoints,15,OK,pending
mission_00327,rectangle,"[100, 30, 3]",conservative,light,90,2.0,4.0,mission_00327.waypoints,15,OK,pending
mission_00328,rectangle,"[100, 30, 3]",conservative,light,135,2.0,4.0,mission_00328.waypoints,15,OK,pending
mission_00329,rectangle,"[100, 30, 3]",conservative,moderate,0,5.0,8.0,mission_00329.waypoints,15,OK,pending
mission_00330,rectangle,"[100, 30, 3]",conservative,moderate,45,5.0,8.0,mission_00330.waypoints,15,OK,pending
mission_00331,rectangle,"[100, 30, 3]",conservative,moderate,90,5.0,8.0,mission_00331.waypoints,15,OK,pending
mission_00332,rectangle,"[100, 30, 3]",conservative,moderate,135,5.0,8.0,mission_00332.waypoints,15,OK,pending
mission_00333,rectangle,"[100, 30, 3]",conservative,gusty,0,3.0,10.0,mission_00333.waypoints,15,OK,pending
mission_00334,rectangle,"[100, 30, 3]",conservative,gusty,45,3.0,10.0,mission_00334.waypoints,15,OK,pending
mission_00335,rectangle,"[100, 30, 3]",conservative,gusty,90,3.0,10.0,mission_00335.waypoints,15,OK,pending
mission_00336,rectangle,"[100, 30, 3]",conservative,gusty,135,3.0,10.0,mission_00336.waypoints,15,OK,pending
mission_00337,rectangle,"[100, 30, 3]",standard,calm,0,0.0,1.0,mission_00337.waypoints,15,OK,pending
mission_00338,rectangle,"[100, 30, 3]",standard,calm,45,0.0,1.0,mission_00338.waypoints,15,OK,pending
mission_00339,rectangle,"[100, 30, 3]",standard,calm,90,0.0,1.0,mission_00339.waypoints,15,OK,pending
mission_00340,rectangle,"[100, 30, 3]",standard,calm,135,0.0,1.0,mission_00340.waypoints,15,OK,pending
mission_00341,rectangle,"[100, 30, 3]",standard,light,0,2.0,4.0,mission_00341.waypoints,15,OK,pending
mission_00342,rectangle,"[100, 30, 3]",standard,light,45,2.0,4.0,mission_00342.waypoints,15,OK,pending
mission_00343,rectangle,"[100, 30, 3]",standard,light,90,2.0,4.0,mission_00343.waypoints,15,OK,pending
mission_00344,rectangle,"[100, 30, 3]",standard,light,135,2.0,4.0,mission_00344.waypoints,15,OK,pending
mission_00345,rectangle,"[100, 30, 3]",standard,moderate,0,5.0,8.0,mission_00345.waypoints,15,OK,pending
mission_00346,rectangle,"[100, 30, 3]",standard,moderate,45,5.0,8.0,mission_00346.waypoints,15,OK,pending
mission_00347,rectangle,"[100, 30, 3]",standard,moderate,90,5.0,8.0,mission_00347.waypoints,15,OK,pending
mission_00348,rectangle,"[100, 30, 3]",standard,moderate,135,5.0,8.0,mission_00348.waypoints,15,OK,pending
mission_00349,rectangle,"[100, 30, 3]",standard,gusty,0,3.0,10.0,mission_00349.waypoints,15,OK,pending
mission_00350,rectangle,"[100, 30, 3]",standard,gusty,45,3.0,10.0,mission_00350.waypoints,15,OK,pending
mission_00351,rectangle,"[100, 30, 3]",standard,gusty,90,3.0,10.0,mission_00351.waypoints,15,OK,pending
mission_00352,rectangle,"[100, 30, 3]",standard,gusty,135,3.0,10.0,mission_00352.waypoints,15,OK,pending
mission_00353,rectangle,"[100, 30, 3]",dynamic,calm,0,0.0,1.0,mission_00353.waypoints,15,OK,pending
mission_00354,rectangle,"[100, 30, 3]",dynamic,calm,45,0.0,1.0,mission_00354.waypoints,15,OK,pending
mission_00355,rectangle,"[100, 30, 3]",dynamic,calm,90,0.0,1.0,mission_00355.waypoints,15,OK,pending
mission_00356,rectangle,"[100, 30, 3]",dynamic,calm,135,0.0,1.0,mission_00356.waypoints,15,OK,pending
mission_00357,rectangle,"[100, 30, 3]",dynamic,light,0,2.0,4.0,mission_00357.waypoints,15,OK,pending
mission_00358,rectangle,"[100, 30, 3]",dynamic,light,45,2.0,4.0,mission_00358.waypoints,15,OK,pending
mission_00359,rectangle,"[100, 30, 3]",dynamic,light,90,2.0,4.0,mission_00359.waypoints,15,OK,pending
mission_00360,rectangle,"[100, 30, 3]",dynamic,light,135,2.0,4.0,mission_00360.waypoints,15,OK,pending
mission_00361,rectangle,"[100, 30, 3]",dynamic,moderate,0,5.0,8.0,mission_00361.waypoints,15,OK,pending
mission_00362,rectangle,"[100, 30, 3]",dynamic,moderate,45,5.0,8.0,mission_00362.waypoints,15,OK,pending
mission_00363,rectangle,"[100, 30, 3]",dynamic,moderate,90,5.0,8.0,mission_00363.waypoints,15,OK,pending
mission_00364,rectangle,"[100, 30, 3]",dynamic,moderate,135,5.0,8.0,mission_00364.waypoints,15,OK,pending
mission_00365,rectangle,"[100, 30, 3]",dynamic,gusty,0,3.0,10.0,mission_00365.waypoints,15,OK,pending
mission_00366,rectangle,"[100, 30, 3]",dynamic,gusty,45,3.0,10.0,mission_00366.waypoints,15,OK,pending
mission_00367,rectangle,"[100, 30, 3]",dynamic,gusty,90,3.0,10.0,mission_00367.waypoints,15,OK,pending
mission_00368,rectangle,"[100, 30, 3]",dynamic,gusty,135,3.0,10.0,mission_00368.waypoints,15,OK,pending
mission_00369,rectangle,"[100, 30, 3]",fast,calm,0,0.0,1.0,mission_00369.waypoints,15,OK,pending
mission_00370,rectangle,"[100, 30, 3]",fast,calm,45,0.0,1.0,mission_00370.waypoints,15,OK,pending
mission_00371,rectangle,"[100, 30, 3]",fast,calm,90,0.0,1.0,mission_00371.waypoints,15,OK,pending
mission_00372,rectangle,"[100, 30, 3]",fast,calm,135,0.0,1.0,mission_00372.waypoints,15,OK,pending
mission_00373,rectangle,"[100, 30, 3]",fast,light,0,2.0,4.0,mission_00373.waypoints,15,OK,pending
mission_00374,rectangle,"[100, 30, 3]",fast,light,45,2.0,4.0,mission_00374.waypoints,15,OK,pending
mission_00375,rectangle,"[100, 30, 3]",fast,light,90,2.0,4.0,mission_00375.waypoints,15,OK,pending
mission_00376,rectangle,"[100, 30, 3]",fast,light,135,2.0,4.0,mission_00376.waypoints,15,OK,pending
mission_00377,rectangle,"[100, 30, 3]",fast,moderate,0,5.0,8.0,mission_00377.waypoints,15,OK,pending
mission_00378,rectangle,"[100, 30, 3]",fast,moderate,45,5.0,8.0,mission_00378.waypoints,15,OK,pending
mission_00379,rectangle,"[100, 30, 3]",fast,moderate,90,5.0,8.0,mission_00379.waypoints,15,OK,pending
mission_00380,rectangle,"[100, 30, 3]",fast,moderate,135,5.0,8.0,mission_00380.waypoints,15,OK,pending
mission_00381,rectangle,"[100, 30, 3]",fast,gusty,0,3.0,10.0,mission_00381.waypoints,15,OK,pending
mission_00382,rectangle,"[100, 30, 3]",fast,gusty,45,3.0,10.0,mission_00382.waypoints,15,OK,pending
mission_00383,rectangle,"[100, 30, 3]",fast,gusty,90,3.0,10.0,mission_00383.waypoints,15,OK,pending
mission_00384,rectangle,"[100, 30, 3]",fast,gusty,135,3.0,10.0,mission_00384.waypoints,15,OK,pending
mission_00385,rectangle,"[100, 60, 1]",conservative,calm,0,0.0,1.0,mission_00385.waypoints,7,OK,pending
mission_00386,rectangle,"[100, 60, 1]",conservative,calm,45,0.0,1.0,mission_00386.waypoints,7,OK,pending
mission_00387,rectangle,"[100, 60, 1]",conservative,calm,90,0.0,1.0,mission_00387.waypoints,7,OK,pending
mission_00388,rectangle,"[100, 60, 1]",conservative,calm,135,0.0,1.0,mission_00388.waypoints,7,OK,pending
mission_00389,rectangle,"[100, 60, 1]",conservative,light,0,2.0,4.0,mission_00389.waypoints,7,OK,pending
mission_00390,rectangle,"[100, 60, 1]",conservative,light,45,2.0,4.0,mission_00390.waypoints,7,OK,pending
mission_00391,rectangle,"[100, 60, 1]",conservative,light,90,2.0,4.0,mission_00391.waypoints,7,OK,pending
mission_00392,rectangle,"[100, 60, 1]",conservative,light,135,2.0,4.0,mission_00392.waypoints,7,OK,pending
mission_00393,rectangle,"[100, 60, 1]",conservative,moderate,0,5.0,8.0,mission_00393.waypoints,7,OK,pending
mission_00394,rectangle,"[100, 60, 1]",conservative,moderate,45,5.0,8.0,mission_00394.waypoints,7,OK,pending
mission_00395,rectangle,"[100, 60, 1]",conservative,moderate,90,5.0,8.0,mission_00395.waypoints,7,OK,pending
mission_00396,rectangle,"[100, 60, 1]",conservative,moderate,135,5.0,8.0,mission_00396.waypoints,7,OK,pending
mission_00397,rectangle,"[100, 60, 1]",conservative,gusty,0,3.0,10.0,mission_00397.waypoints,7,OK,pending
mission_00398,rectangle,"[100, 60, 1]",conservative,gusty,45,3.0,10.0,mission_00398.waypoints,7,OK,pending
mission_00399,rectangle,"[100, 60, 1]",conservative,gusty,90,3.0,10.0,mission_00399.waypoints,7,OK,pending
mission_00400,rectangle,"[100, 60, 1]",conservative,gusty,135,3.0,10.0,mission_00400.waypoints,7,OK,pending
mission_00401,rectangle,"[100, 60, 1]",standard,calm,0,0.0,1.0,mission_00401.waypoints,7,OK,pending
mission_00402,rectangle,"[100, 60, 1]",standard,calm,45,0.0,1.0,mission_00402.waypoints,7,OK,pending
mission_00403,rectangle,"[100, 60, 1]",standard,calm,90,0.0,1.0,mission_00403.waypoints,7,OK,pending
mission_00404,rectangle,"[100, 60, 1]",standard,calm,135,0.0,1.0,mission_00404.waypoints,7,OK,pending
mission_00405,rectangle,"[100, 60, 1]",standard,light,0,2.0,4.0,mission_00405.waypoints,7,OK,pending
mission_00406,rectangle,"[100, 60, 1]",standard,light,45,2.0,4.0,mission_00406.waypoints,7,OK,pending
mission_00407,rectangle,"[100, 60, 1]",standard,light,90,2.0,4.0,mission_00407.waypoints,7,OK,pending
mission_00408,rectangle,"[100, 60, 1]",standard,light,135,2.0,4.0,mission_00408.waypoints,7,OK,pending
mission_00409,rectangle,"[100, 60, 1]",standard,moderate,0,5.0,8.0,mission_00409.waypoints,7,OK,pending
mission_00410,rectangle,"[100, 60, 1]",standard,moderate,45,5.0,8.0,mission_00410.waypoints,7,OK,pending
mission_00411,rectangle,"[100, 60, 1]",standard,moderate,90,5.0,8.0,mission_00411.waypoints,7,OK,pending
mission_00412,rectangle,"[100, 60, 1]",standard,moderate,135,5.0,8.0,mission_00412.waypoints,7,OK,pending
mission_00413,rectangle,"[100, 60, 1]",standard,gusty,0,3.0,10.0,mission_00413.waypoints,7,OK,pending
mission_00414,rectangle,"[100, 60, 1]",standard,gusty,45,3.0,10.0,mission_00414.waypoints,7,OK,pending
mission_00415,rectangle,"[100, 60, 1]",standard,gusty,90,3.0,10.0,mission_00415.waypoints,7,OK,pending
mission_00416,rectangle,"[100, 60, 1]",standard,gusty,135,3.0,10.0,mission_00416.waypoints,7,OK,pending
mission_00417,rectangle,"[100, 60, 1]",dynamic,calm,0,0.0,1.0,mission_00417.waypoints,7,OK,pending
mission_00418,rectangle,"[100, 60, 1]",dynamic,calm,45,0.0,1.0,mission_00418.waypoints,7,OK,pending
mission_00419,rectangle,"[100, 60, 1]",dynamic,calm,90,0.0,1.0,mission_00419.waypoints,7,OK,pending
mission_00420,rectangle,"[100, 60, 1]",dynamic,calm,135,0.0,1.0,mission_00420.waypoints,7,OK,pending
mission_00421,rectangle,"[100, 60, 1]",dynamic,light,0,2.0,4.0,mission_00421.waypoints,7,OK,pending
mission_00422,rectangle,"[100, 60, 1]",dynamic,light,45,2.0,4.0,mission_00422.waypoints,7,OK,pending
mission_00423,rectangle,"[100, 60, 1]",dynamic,light,90,2.0,4.0,mission_00423.waypoints,7,OK,pending
mission_00424,rectangle,"[100, 60, 1]",dynamic,light,135,2.0,4.0,mission_00424.waypoints,7,OK,pending
mission_00425,rectangle,"[100, 60, 1]",dynamic,moderate,0,5.0,8.0,mission_00425.waypoints,7,OK,pending
mission_00426,rectangle,"[100, 60, 1]",dynamic,moderate,45,5.0,8.0,mission_00426.waypoints,7,OK,pending
mission_00427,rectangle,"[100, 60, 1]",dynamic,moderate,90,5.0,8.0,mission_00427.waypoints,7,OK,pending
mission_00428,rectangle,"[100, 60, 1]",dynamic,moderate,135,5.0,8.0,mission_00428.waypoints,7,OK,pending
mission_00429,rectangle,"[100, 60, 1]",dynamic,gusty,0,3.0,10.0,mission_00429.waypoints,7,OK,pending
